0
0.122715
0.245412
0.368072
0.490677
0.613207
0.735646
0.857973
0.980171
1.10222
1.22411
1.34581
1.4673
1.58858
1.70962
1.8304
1.9509
2.07111
2.19101
2.31058
2.4298
2.54866
2.66713
2.7852
2.90285
3.02006
3.13682
3.2531
3.3689
3.48419
3.59895
3.71317
3.82683
3.93992
4.05241
4.1643
4.27555
4.38616
4.49611
4.60539
4.71397
4.82184
4.92898
5.03538
5.14103
5.2459
5.34998
5.45325
5.5557
5.65732
5.75808
5.85798
5.95699
6.05511
6.15232
6.2486
6.34393
6.43832
6.53173
6.62416
6.71559
6.80601
6.89541
6.98376
7.07107
7.15731
7.24247
7.32654
7.40951
7.49136
7.57209
7.65167
7.7301
7.80737
7.88346
7.95837
8.03207
8.10457
8.17585
8.24589
8.3147
8.38225
8.44854
8.51355
8.57729
8.63973
8.70087
8.7607
8.81921
8.8764
8.93224
8.98674
9.03989
9.09168
9.1421
9.19114
9.2388
9.28506
9.32993
9.37339
9.41544
9.45607
9.49528
9.53306
9.5694
9.60431
9.63776
9.66976
9.70031
9.7294
9.75702
9.78317
9.80785
9.83105
9.85278
9.87301
9.89177
9.90903
9.9248
9.93907
9.95185
9.96313
9.9729
9.98118
9.98795
9.99322
9.99699
9.99925
10
9.99925
9.99699
9.99322
9.98795
9.98118
9.97291
9.96313
9.95185
9.93907
9.9248
9.90903
9.89177
9.87301
9.85278
9.83105
9.80785
9.78317
9.75702
9.7294
9.70031
9.66976
9.63776
9.60431
9.5694
9.53306
9.49528
9.45607
9.41544
9.37339
9.32993
9.28506
9.2388
9.19114
9.1421
9.09168
9.03989
8.98674
8.93224
8.8764
8.81921
8.7607
8.70087
8.63973
8.57729
8.51355
8.44853
8.38225
8.3147
8.24589
8.17585
8.10457
8.03207
7.95837
7.88346
7.80737
7.7301
7.65167
7.57209
7.49136
7.40951
7.32654
7.24247
7.15731
7.07107
6.98376
6.8954
6.80601
6.71559
6.62416
6.53173
6.43832
6.34393
6.24859
6.15232
6.05511
5.95699
5.85798
5.75808
5.65732
5.5557
5.45325
5.34998
5.2459
5.14103
5.03539
4.92898
4.82184
4.71397
4.60539
4.49611
4.38616
4.27555
4.16429
4.05241
3.93992
3.82683
3.71317
3.59895
